Placette,Secteur,Trait.,Bloc,Num,Essence,Diametre_(mm)_2022_ou_2021
106,Pentecôte,2_ans,A,63,EPNm,
106,Pentecôte,2_ans,A,64,SAB,165
106,Pentecôte,2_ans,A,65,SAB,179
106,Pentecôte,2_ans,A,66,SAB,204
106,Pentecôte,2_ans,A,67,SAB,139
106,Pentecôte,2_ans,A,68,EPN,245
106,Pentecôte,2_ans,A,69,SABm,
106,Pentecôte,2_ans,A,70,SAB,142
106,Pentecôte,2_ans,A,71,SABm,
106,Pentecôte,2_ans,A,72,SAB,142
106,Pentecôte,2_ans,A,73,SAB,202
106,Pentecôte,2_ans,A,74,SAB,184
106,Pentecôte,2_ans,A,75,SABm,
106,Pentecôte,2_ans,A,76,SAB,187
106,Pentecôte,2_ans,A,77,SABm,
106,Pentecôte,2_ans,A,78,SAB,163
106,Pentecôte,2_ans,A,79,BOP,165
106,Pentecôte,2_ans,A,80,SAB,132
106,Pentecôte,2_ans,A,81,SABm,
106,Pentecôte,2_ans,A,82,SABm,
106,Pentecôte,2_ans,A,83,SAB,141
106,Pentecôte,2_ans,A,84,SAB,205
106,Pentecôte,2_ans,A,85,SAB,124
106,Pentecôte,2_ans,A,86,EPN,217
106,Pentecôte,2_ans,A,87,SAB,110
106,Pentecôte,2_ans,A,88,SAB,207
106,Pentecôte,2_ans,A,89,SAB,171
106,Pentecôte,2_ans,A,90,SABm,105
106,Pentecôte,2_ans,A,91,BOPm,
106,Pentecôte,2_ans,A,92,EPBm,
106,Pentecôte,2_ans,A,93,EPN,109
106,Pentecôte,2_ans,A,94,EPN,101
106,Pentecôte,2_ans,A,95,EPNm,96
106,Pentecôte,2_ans,A,96,SAB,122
106,Pentecôte,2_ans,A,97,SAB,158
106,Pentecôte,2_ans,A,98,SABm,
106,Pentecôte,2_ans,A,99,EPN,204
106,Pentecôte,2_ans,A,100,SAB,120
106,Pentecôte,2_ans,A,101,SAB,152
106,Pentecôte,2_ans,A,102,SABm,
106,Pentecôte,2_ans,A,103,SAB,148
106,Pentecôte,2_ans,A,104,SAB,168
106,Pentecôte,2_ans,A,105,SABm,
106,Pentecôte,2_ans,A,106,SABm,
106,Pentecôte,2_ans,A,107,SABm,
106,Pentecôte,2_ans,A,108,SAB,
106,Pentecôte,2_ans,A,109,SAB,99
106,Pentecôte,2_ans,A,110,SABm,chablis
106,Pentecôte,2_ans,A,111,SABm,
106,Pentecôte,2_ans,A,112,SABm,
,,,,,,
106,Pentecôte,2_ans,B,1,SABm,
106,Pentecôte,2_ans,B,2,EPN,275
106,Pentecôte,2_ans,B,3,SABm,
106,Pentecôte,2_ans,B,4,SAB,220
106,Pentecôte,2_ans,B,5,SABm,
106,Pentecôte,2_ans,B,6,SAB,173
106,Pentecôte,2_ans,B,7,SABm,
106,Pentecôte,2_ans,B,8,SABm,
106,Pentecôte,2_ans,B,9,SAB,136
106,Pentecôte,2_ans,B,10,SAB,208
106,Pentecôte,2_ans,B,11,EPB,187
106,Pentecôte,2_ans,B,12,EPN,260
106,Pentecôte,2_ans,B,13,SABm,
106,Pentecôte,2_ans,B,14,EPBm,
106,Pentecôte,2_ans,B,15,SAB,144
106,Pentecôte,2_ans,B,16,SABm,183
106,Pentecôte,2_ans,B,17,SAB,210
106,Pentecôte,2_ans,B,18,SABm,
106,Pentecôte,2_ans,B,19,SAB,147
106,Pentecôte,2_ans,B,20,SAB,194
106,Pentecôte,2_ans,B,21,SABm,
106,Pentecôte,2_ans,B,22,EPB,297
106,Pentecôte,2_ans,B,23,SABm,
106,Pentecôte,2_ans,B,24,EPB,233
106,Pentecôte,2_ans,B,25,SABm,
106,Pentecôte,2_ans,B,26,SABm,
106,Pentecôte,2_ans,B,27,SABm,
106,Pentecôte,2_ans,B,28,SABm,
106,Pentecôte,2_ans,B,29,SABm,
106,Pentecôte,2_ans,B,30,SABm,
106,Pentecôte,2_ans,B,31,BOP,116
106,Pentecôte,2_ans,B,32,SABm,
106,Pentecôte,2_ans,B,33,SABm,
106,Pentecôte,2_ans,B,34,EPBm,
106,Pentecôte,2_ans,B,35,EPB,317
106,Pentecôte,2_ans,B,36,SABm,
106,Pentecôte,2_ans,B,37,SABm,
106,Pentecôte,2_ans,B,38,SABm,180
106,Pentecôte,2_ans,B,39,EPB,160
106,Pentecôte,2_ans,B,40,SABm,
106,Pentecôte,2_ans,B,41,SABm,
106,Pentecôte,2_ans,B,42,SAB,151
106,Pentecôte,2_ans,B,43,SABm,
106,Pentecôte,2_ans,B,44,SABm,
106,Pentecôte,2_ans,B,45,SABm,
106,Pentecôte,2_ans,B,46,SAB,221
106,Pentecôte,2_ans,B,47,SAB,104
106,Pentecôte,2_ans,B,48,SAB,193
106,Pentecôte,2_ans,B,49,SABm,
106,Pentecôte,2_ans,B,50,SABm,
106,Pentecôte,2_ans,B,51,SAB,216
106,Pentecôte,2_ans,B,52,SAB,212
106,Pentecôte,2_ans,B,53,SABm,
106,Pentecôte,2_ans,B,54,BOPm,
106,Pentecôte,2_ans,B,55,SABm,
106,Pentecôte,2_ans,B,56,SAB,185
106,Pentecôte,2_ans,B,57,SABm,
106,Pentecôte,2_ans,B,58,EPB,290
106,Pentecôte,2_ans,B,59,SABm,
106,Pentecôte,2_ans,B,60,SABm,
106,Pentecôte,2_ans,B,61,SAB,135
106,Pentecôte,2_ans,B,62,SABm,
106,Pentecôte,2_ans,B,63,SABm,
106,Pentecôte,2_ans,B,64,SAB,186
106,Pentecôte,2_ans,B,65,SABm,96
106,Pentecôte,2_ans,B,66,SAB,153
106,Pentecôte,2_ans,B,67,BOP,130
106,Pentecôte,2_ans,B,68,EPNm,117
106,Pentecôte,2_ans,B,69,EPBm,
106,Pentecôte,2_ans,B,70,SABm,
106,Pentecôte,2_ans,B,71,SAB,236
106,Pentecôte,2_ans,B,72,EPB,192
106,Pentecôte,2_ans,B,73,EPB,332
106,Pentecôte,2_ans,B,74,SABm,
106,Pentecôte,2_ans,B,75,SAB,165
106,Pentecôte,2_ans,B,76,SAB,158
106,Pentecôte,2_ans,B,77,BOP,101
106,Pentecôte,2_ans,B,78,SABm,
106,Pentecôte,2_ans,B,79,EPBm,
106,Pentecôte,2_ans,B,80,EPNm,
106,Pentecôte,2_ans,B,81,SABm,
106,Pentecôte,2_ans,B,82,EPBm,
106,Pentecôte,2_ans,B,83,BOPm,
106,Pentecôte,2_ans,B,84,SAB,98
106,Pentecôte,2_ans,B,85,SABm,
106,Pentecôte,2_ans,B,86,SAB,96
106,Pentecôte,2_ans,B,87,SABm,
106,Pentecôte,2_ans,B,88,SAB,99
106,Pentecôte,2_ans,B,89,SABm,
,,,,,,
106,Pentecôte,2_ans,C,1,SABm,111
106,Pentecôte,2_ans,C,2,SAB,191
106,Pentecôte,2_ans,C,3,SABm,
106,Pentecôte,2_ans,C,4,EPBm,
106,Pentecôte,2_ans,C,5,SAB,237
106,Pentecôte,2_ans,C,6,SAB,104
106,Pentecôte,2_ans,C,7,EPN,252
106,Pentecôte,2_ans,C,8,SAB,112
106,Pentecôte,2_ans,C,9,SAB,140
106,Pentecôte,2_ans,C,10,SABm,
106,Pentecôte,2_ans,C,11,SAB,173
106,Pentecôte,2_ans,C,12,SAB,134
106,Pentecôte,2_ans,C,13,SABm,
106,Pentecôte,2_ans,C,14,SAB,177
106,Pentecôte,2_ans,C,15,SAB,110
106,Pentecôte,2_ans,C,16,SAB,97
106,Pentecôte,2_ans,C,17,SAB,142
106,Pentecôte,2_ans,C,18,SAB,112
106,Pentecôte,2_ans,C,19,BOP,153
106,Pentecôte,2_ans,C,20,SABm,
106,Pentecôte,2_ans,C,21,SAB,163
106,Pentecôte,2_ans,C,22,SAB,101
106,Pentecôte,2_ans,C,23,SAB,152
106,Pentecôte,2_ans,C,24,SAB,145
106,Pentecôte,2_ans,C,25,SAB,105
106,Pentecôte,2_ans,C,26,SAB,161
106,Pentecôte,2_ans,C,27,SABm,
106,Pentecôte,2_ans,C,28,EPB,233
106,Pentecôte,2_ans,C,29,EPB,264
106,Pentecôte,2_ans,C,30,SAB,102
106,Pentecôte,2_ans,C,31,SABm,
106,Pentecôte,2_ans,C,32,SAB,124
106,Pentecôte,2_ans,C,33,SAB,100
106,Pentecôte,2_ans,C,34,SAB,205
106,Pentecôte,2_ans,C,35,SABm,
106,Pentecôte,2_ans,C,36,EPB,226
106,Pentecôte,2_ans,C,37,SAB,174
106,Pentecôte,2_ans,C,38,SAB,184
106,Pentecôte,2_ans,C,39,SAB,249
106,Pentecôte,2_ans,C,40,EPN,187
106,Pentecôte,2_ans,C,41,SABm,
106,Pentecôte,2_ans,C,42,EPN,189
106,Pentecôte,2_ans,C,43,SAB,163
106,Pentecôte,2_ans,C,44,SAB,214
106,Pentecôte,2_ans,C,45,SABm,126
106,Pentecôte,2_ans,C,46,SABm,107
106,Pentecôte,2_ans,C,47,SAB,182
106,Pentecôte,2_ans,C,48,EPB,242
106,Pentecôte,2_ans,C,49,EPN,198
106,Pentecôte,2_ans,C,50,SABm,
106,Pentecôte,2_ans,C,51,SAB,165
106,Pentecôte,2_ans,C,52,EPBm,
106,Pentecôte,2_ans,C,53,SABm,
106,Pentecôte,2_ans,C,54,SAB,205
106,Pentecôte,2_ans,C,55,BOPm,
106,Pentecôte,2_ans,C,56,EPB,216
106,Pentecôte,2_ans,C,57,BOP,101
106,Pentecôte,2_ans,C,58,SAB,164
106,Pentecôte,2_ans,C,59,SAB,173
106,Pentecôte,2_ans,C,60,SAB,119
106,Pentecôte,2_ans,C,61,SAB,144
106,Pentecôte,2_ans,C,62,BOPm,
106,Pentecôte,2_ans,C,63,BOP,135
106,Pentecôte,2_ans,C,64,BOP,131
106,Pentecôte,2_ans,C,65,BOP,135
106,Pentecôte,2_ans,C,66,SAB,179
106,Pentecôte,2_ans,C,67,SABm,
106,Pentecôte,2_ans,C,68,SAB,220
106,Pentecôte,2_ans,C,69,SAB,122
106,Pentecôte,2_ans,C,70,SABm,
106,Pentecôte,2_ans,C,71,SABm,
106,Pentecôte,2_ans,C,72,EPB,158
106,Pentecôte,2_ans,C,73,SABm,
106,Pentecôte,2_ans,C,74,SABm,
106,Pentecôte,2_ans,C,75,SAB,168
106,Pentecôte,2_ans,C,76,BOP,199
106,Pentecôte,2_ans,C,77,SAB,197
106,Pentecôte,2_ans,C,78,SABm,118
106,Pentecôte,2_ans,C,79,EPB,259
106,Pentecôte,2_ans,C,80,BOP,97
106,Pentecôte,2_ans,C,81,SABm,
106,Pentecôte,2_ans,C,82,SAB,173
106,Pentecôte,2_ans,C,83,SAB,121
106,Pentecôte,2_ans,C,84,SAB,206
106,Pentecôte,2_ans,C,85,SABm,
106,Pentecôte,2_ans,C,86,EPB,313
106,Pentecôte,2_ans,C,87,SABm,
106,Pentecôte,2_ans,C,88,SABm,
106,Pentecôte,2_ans,C,89,SABm,
106,Pentecôte,2_ans,C,90,SAB,199
106,Pentecôte,2_ans,C,91,SAB,184
106,Pentecôte,2_ans,C,92,SABm,
106,Pentecôte,2_ans,C,93,SABm,
106,Pentecôte,2_ans,C,94,SABm,
106,Pentecôte,2_ans,C,95,BOPm,
106,Pentecôte,2_ans,C,96,SABm,
106,Pentecôte,2_ans,C,97,SAB,276
106,Pentecôte,2_ans,C,98,SABm,
106,Pentecôte,2_ans,C,99,BOPm,
106,Pentecôte,2_ans,C,100,SAB,237
106,Pentecôte,2_ans,C,101,SABm,
106,Pentecôte,2_ans,C,102,SAB,228
106,Pentecôte,2_ans,C,103,EPB,184
106,Pentecôte,2_ans,C,104,SAB,131
106,Pentecôte,2_ans,C,105,BOPm,
106,Pentecôte,2_ans,C,106,BOPm,
106,Pentecôte,2_ans,C,107,BOPm,
106,Pentecôte,2_ans,C,108,SABm,
106,Pentecôte,2_ans,C,109,BOP,110
106,Pentecôte,2_ans,C,110,SABm,
,,,,,,
119,Pentecôte,Intensif,A,1,SAB,159
119,Pentecôte,Intensif,A,2,SABm,
119,Pentecôte,Intensif,A,3,SAB,157
119,Pentecôte,Intensif,A,4,SAB,144
119,Pentecôte,Intensif,A,5,SAB,171
119,Pentecôte,Intensif,A,6,SAB,129
119,Pentecôte,Intensif,A,7,SAB,115
119,Pentecôte,Intensif,A,8,SAB,158
119,Pentecôte,Intensif,A,9,SAB,211
119,Pentecôte,Intensif,A,10,SABm,
119,Pentecôte,Intensif,A,11,SAB,121
119,Pentecôte,Intensif,A,12,SAB,135
119,Pentecôte,Intensif,A,13,SABm,
119,Pentecôte,Intensif,A,14,SAB,185
119,Pentecôte,Intensif,A,15,SABm,
119,Pentecôte,Intensif,A,16,SAB,234
119,Pentecôte,Intensif,A,17,SAB,204
119,Pentecôte,Intensif,A,18,SAB,241
119,Pentecôte,Intensif,A,19,SAB,135
119,Pentecôte,Intensif,A,20,EPB,245
119,Pentecôte,Intensif,A,21,SABm,
119,Pentecôte,Intensif,A,22,SAB,154
119,Pentecôte,Intensif,A,23,SAB,190
119,Pentecôte,Intensif,A,24,SAB,193
119,Pentecôte,Intensif,A,25,SAB,218
119,Pentecôte,Intensif,A,26,SABm,
119,Pentecôte,Intensif,A,27,SABm,
119,Pentecôte,Intensif,A,28,SABm,
119,Pentecôte,Intensif,A,29,SABm,
119,Pentecôte,Intensif,A,30,SAB,113
119,Pentecôte,Intensif,A,31,SABm,
119,Pentecôte,Intensif,A,32,SAB,126
119,Pentecôte,Intensif,A,33,SAB,185
119,Pentecôte,Intensif,A,34,SABm,
119,Pentecôte,Intensif,A,35,EPB,104
119,Pentecôte,Intensif,A,36,SAB,208
119,Pentecôte,Intensif,A,37,SAB,148
119,Pentecôte,Intensif,A,38,EPBm,
119,Pentecôte,Intensif,A,39,SABm,
119,Pentecôte,Intensif,A,40,SAB,122
119,Pentecôte,Intensif,A,41,SABm,
119,Pentecôte,Intensif,A,42,SABm,
119,Pentecôte,Intensif,A,43,SAB,206
119,Pentecôte,Intensif,A,44,SAB,131
119,Pentecôte,Intensif,A,45,SAB,152
119,Pentecôte,Intensif,A,46,SAB,250
119,Pentecôte,Intensif,A,47,SABm,
119,Pentecôte,Intensif,A,48,SABm,
119,Pentecôte,Intensif,A,49,SAB,145
119,Pentecôte,Intensif,A,50,SAB,161
119,Pentecôte,Intensif,A,51,SABm,
119,Pentecôte,Intensif,A,52,SABm,
119,Pentecôte,Intensif,A,53,EPB,166
119,Pentecôte,Intensif,A,54,SAB,166
119,Pentecôte,Intensif,A,55,EPB,112
119,Pentecôte,Intensif,A,56,SABm,
119,Pentecôte,Intensif,A,57,SABm,
119,Pentecôte,Intensif,A,58,SABm,
119,Pentecôte,Intensif,A,59,SABm,
119,Pentecôte,Intensif,A,60,SABm,
119,Pentecôte,Intensif,A,61,SABm,
119,Pentecôte,Intensif,A,62,SABm,
119,Pentecôte,Intensif,A,63,SABm,
119,Pentecôte,Intensif,A,64,SABm,
119,Pentecôte,Intensif,A,65,SAB,194
119,Pentecôte,Intensif,A,66,SAB,202
119,Pentecôte,Intensif,A,67,SAB,274
119,Pentecôte,Intensif,A,68,SABm,
119,Pentecôte,Intensif,A,69,SAB,183
119,Pentecôte,Intensif,A,70,SABm,
119,Pentecôte,Intensif,A,71,SAB,155
119,Pentecôte,Intensif,A,72,SABm,
119,Pentecôte,Intensif,A,73,EPBm,
119,Pentecôte,Intensif,A,74,SABm,
119,Pentecôte,Intensif,A,75,SABm,
119,Pentecôte,Intensif,A,76,SABm,
119,Pentecôte,Intensif,A,77,SABm,
119,Pentecôte,Intensif,A,78,EPB,189
119,Pentecôte,Intensif,A,79,SAB,189
119,Pentecôte,Intensif,A,80,EPB,121
119,Pentecôte,Intensif,A,81,EPB,329
119,Pentecôte,Intensif,A,82,SAB,120
119,Pentecôte,Intensif,A,83,SABm,
119,Pentecôte,Intensif,A,84,SABm,
119,Pentecôte,Intensif,A,85,SABm,
119,Pentecôte,Intensif,A,86,SABm,
119,Pentecôte,Intensif,A,87,SAB,142
119,Pentecôte,Intensif,A,88,SAB,186
119,Pentecôte,Intensif,A,89,SAB,155
119,Pentecôte,Intensif,A,90,SABm,
119,Pentecôte,Intensif,A,91,SAB,209
119,Pentecôte,Intensif,A,92,SAB,202
119,Pentecôte,Intensif,A,93,SAB,247
119,Pentecôte,Intensif,A,94,SAB,213
119,Pentecôte,Intensif,A,95,EPBm,
119,Pentecôte,Intensif,A,96,SAB,255
119,Pentecôte,Intensif,A,97,SAB,103
119,Pentecôte,Intensif,A,98,SAB,276
119,Pentecôte,Intensif,A,99,SAB,97
119,Pentecôte,Intensif,A,100,SABm,
119,Pentecôte,Intensif,A,101,BOP,98
119,Pentecôte,Intensif,A,102,SAB,133
119,Pentecôte,Intensif,A,103,SAB,136
119,Pentecôte,Intensif,A,104,SAB,221
119,Pentecôte,Intensif,A,105,EPB,261
119,Pentecôte,Intensif,A,106,SABm,
119,Pentecôte,Intensif,A,107,SAB,178
119,Pentecôte,Intensif,A,108,SABm,
119,Pentecôte,Intensif,A,109,SABm,
119,Pentecôte,Intensif,A,110,SAB,164
119,Pentecôte,Intensif,A,111,SABm,
119,Pentecôte,Intensif,A,112,SAB,123
119,Pentecôte,Intensif,A,113,SABm,
119,Pentecôte,Intensif,A,114,SAB,209
119,Pentecôte,Intensif,A,115,SAB,159
119,Pentecôte,Intensif,A,116,SAB,235
119,Pentecôte,Intensif,A,117,SABm,
119,Pentecôte,Intensif,A,118,SABm,
119,Pentecôte,Intensif,A,119,SAB,217
119,Pentecôte,Intensif,A,120,SABm,
119,Pentecôte,Intensif,A,121,SABm,
119,Pentecôte,Intensif,A,122,SABm,
,,,,,,
119,Pentecôte,Intensif,B,1,SABm,
119,Pentecôte,Intensif,B,2,SAB,191
119,Pentecôte,Intensif,B,3,SAB,151
119,Pentecôte,Intensif,B,4,SABm,
119,Pentecôte,Intensif,B,5,SAB,172
119,Pentecôte,Intensif,B,6,SAB,156
119,Pentecôte,Intensif,B,7,EPN,141
119,Pentecôte,Intensif,B,8,SABm,
119,Pentecôte,Intensif,B,9,SAB,198
119,Pentecôte,Intensif,B,10,SABm,
119,Pentecôte,Intensif,B,11,SABm,
119,Pentecôte,Intensif,B,12,SAB,262
119,Pentecôte,Intensif,B,13,SAB,167
119,Pentecôte,Intensif,B,14,SAB,226
119,Pentecôte,Intensif,B,15,SAB,97
119,Pentecôte,Intensif,B,16,SAB,112
119,Pentecôte,Intensif,B,17,SABm,
119,Pentecôte,Intensif,B,18,SAB,144
119,Pentecôte,Intensif,B,19,EPN,127
119,Pentecôte,Intensif,B,20,SAB,138
119,Pentecôte,Intensif,B,21,EPN,142
119,Pentecôte,Intensif,B,22,SAB,115
119,Pentecôte,Intensif,B,23,SAB,98
119,Pentecôte,Intensif,B,24,EPNm,
119,Pentecôte,Intensif,B,25,SAB,127
119,Pentecôte,Intensif,B,26,SABm,
119,Pentecôte,Intensif,B,27,SAB,205
119,Pentecôte,Intensif,B,28,EPN,162
119,Pentecôte,Intensif,B,29,EPN,162
119,Pentecôte,Intensif,B,30,SAB,141
119,Pentecôte,Intensif,B,31,SAB,155
119,Pentecôte,Intensif,B,32,SABm,
119,Pentecôte,Intensif,B,33,SAB,229
119,Pentecôte,Intensif,B,34,EPNm,
119,Pentecôte,Intensif,B,35,SAB,157
119,Pentecôte,Intensif,B,36,EPN,151
119,Pentecôte,Intensif,B,37,SAB,106
119,Pentecôte,Intensif,B,38,SAB,123
119,Pentecôte,Intensif,B,39,SABm,142
119,Pentecôte,Intensif,B,40,SAB,138
119,Pentecôte,Intensif,B,41,SAB,203
119,Pentecôte,Intensif,B,42,SAB,146
119,Pentecôte,Intensif,B,43,SAB,115
119,Pentecôte,Intensif,B,44,EPN,135
119,Pentecôte,Intensif,B,45,EPN,100
119,Pentecôte,Intensif,B,46,EPN,127
119,Pentecôte,Intensif,B,47,SAB,132
119,Pentecôte,Intensif,B,48,EPN,200
119,Pentecôte,Intensif,B,49,EPN,195
119,Pentecôte,Intensif,B,50,EPN,174
119,Pentecôte,Intensif,B,51,SAB,120
119,Pentecôte,Intensif,B,52,SAB,102
119,Pentecôte,Intensif,B,53,SAB,118
119,Pentecôte,Intensif,B,54,EPN,99
119,Pentecôte,Intensif,B,55,EPN,113
119,Pentecôte,Intensif,B,56,EPN,185
119,Pentecôte,Intensif,B,57,EPN,187
119,Pentecôte,Intensif,B,58,EPN,184
119,Pentecôte,Intensif,B,59,SAB,108
119,Pentecôte,Intensif,B,60,EPN,222
119,Pentecôte,Intensif,B,61,SAB,118
119,Pentecôte,Intensif,B,62,EPN,249
119,Pentecôte,Intensif,B,63,SAB,150
119,Pentecôte,Intensif,B,64,SABm,
119,Pentecôte,Intensif,B,65,SAB,111
119,Pentecôte,Intensif,B,66,SAB,154
119,Pentecôte,Intensif,B,67,EPN,113
119,Pentecôte,Intensif,B,68,SAB,179
119,Pentecôte,Intensif,B,69,SAB,178
119,Pentecôte,Intensif,B,70,EPN,218
119,Pentecôte,Intensif,B,71,SAB,153
119,Pentecôte,Intensif,B,72,SABm,
119,Pentecôte,Intensif,B,73,SAB,213
119,Pentecôte,Intensif,B,74,SAB,156
119,Pentecôte,Intensif,B,75,EPN,218
119,Pentecôte,Intensif,B,76,SABm,
119,Pentecôte,Intensif,B,77,SAB,106
119,Pentecôte,Intensif,B,78,SAB,143
119,Pentecôte,Intensif,B,79,SAB,150
119,Pentecôte,Intensif,B,80,SAB,112
119,Pentecôte,Intensif,B,81,SAB,148
119,Pentecôte,Intensif,B,82,EPN,184
119,Pentecôte,Intensif,B,83,SAB,123
119,Pentecôte,Intensif,B,84,EPN,286
119,Pentecôte,Intensif,B,85,SAB,180
119,Pentecôte,Intensif,B,86,EPN,207
119,Pentecôte,Intensif,B,87,SABm,
119,Pentecôte,Intensif,B,88,EPN,130
119,Pentecôte,Intensif,B,89,EPN,99
119,Pentecôte,Intensif,B,90,SAB,266
119,Pentecôte,Intensif,B,91,SAB,117
119,Pentecôte,Intensif,B,92,SAB,182
119,Pentecôte,Intensif,B,93,SAB,115
119,Pentecôte,Intensif,B,94,SAB,111
119,Pentecôte,Intensif,B,95,SAB,155
119,Pentecôte,Intensif,B,96,SAB,150
119,Pentecôte,Intensif,B,97,EPN,151
119,Pentecôte,Intensif,B,98,EPN,160
119,Pentecôte,Intensif,B,99,EPN,187
119,Pentecôte,Intensif,B,100,SAB,110
119,Pentecôte,Intensif,B,101,SAB,103
119,Pentecôte,Intensif,B,102,SAB,104
119,Pentecôte,Intensif,B,103,SAB,98
119,Pentecôte,Intensif,B,104,SAB,99
119,Pentecôte,Intensif,B,105,SAB,93
119,Pentecôte,Intensif,B,106,SAB,92
,,,,,,
119,Pentecôte,Intensif,C,1,EPN,168
119,Pentecôte,Intensif,C,2,SAB,109
119,Pentecôte,Intensif,C,3,EPN,208
119,Pentecôte,Intensif,C,4,EPN,160
119,Pentecôte,Intensif,C,5,EPNm,
119,Pentecôte,Intensif,C,6,EPN,211
119,Pentecôte,Intensif,C,7,EPB,183
119,Pentecôte,Intensif,C,8,EPN,228
119,Pentecôte,Intensif,C,9,EPN,119
119,Pentecôte,Intensif,C,10,SAB,112
119,Pentecôte,Intensif,C,11,SAB,139
119,Pentecôte,Intensif,C,12,SAB,170
119,Pentecôte,Intensif,C,13,EPB,188
119,Pentecôte,Intensif,C,14,SAB,117
119,Pentecôte,Intensif,C,15,SAB,125
119,Pentecôte,Intensif,C,16,EPN,224
119,Pentecôte,Intensif,C,17,SAB,157
119,Pentecôte,Intensif,C,18,SAB,106
119,Pentecôte,Intensif,C,19,SAB,112
119,Pentecôte,Intensif,C,20,SAB,108
119,Pentecôte,Intensif,C,21,SAB,128
119,Pentecôte,Intensif,C,22,SAB,113
119,Pentecôte,Intensif,C,23,SAB,118
119,Pentecôte,Intensif,C,24,SAB,135
119,Pentecôte,Intensif,C,25,SAB,127
119,Pentecôte,Intensif,C,26,SAB,215
119,Pentecôte,Intensif,C,27,SAB,136
119,Pentecôte,Intensif,C,28,SAB,116
119,Pentecôte,Intensif,C,29,SAB,127
119,Pentecôte,Intensif,C,30,SAB,143
119,Pentecôte,Intensif,C,31,SAB,117
119,Pentecôte,Intensif,C,32,SAB,104
119,Pentecôte,Intensif,C,33,SAB,105
119,Pentecôte,Intensif,C,34,SAB,170
119,Pentecôte,Intensif,C,35,SAB,195
119,Pentecôte,Intensif,C,36,BOP,103
119,Pentecôte,Intensif,C,37,SAB,134
119,Pentecôte,Intensif,C,38,SAB,118
119,Pentecôte,Intensif,C,39,SAB,127
119,Pentecôte,Intensif,C,40,SAB,127
119,Pentecôte,Intensif,C,41,SAB,108
119,Pentecôte,Intensif,C,42,SAB,115
119,Pentecôte,Intensif,C,43,SAB,140
119,Pentecôte,Intensif,C,44,EPN,213
119,Pentecôte,Intensif,C,45,EPN,164
119,Pentecôte,Intensif,C,46,SAB,172
119,Pentecôte,Intensif,C,47,EPN,195
119,Pentecôte,Intensif,C,48,SAB,172
119,Pentecôte,Intensif,C,49,SAB,134
119,Pentecôte,Intensif,C,50,SAB,117
119,Pentecôte,Intensif,C,51,SAB,118
119,Pentecôte,Intensif,C,52,EPB,145
119,Pentecôte,Intensif,C,53,SAB,145
119,Pentecôte,Intensif,C,54,EPB,237
119,Pentecôte,Intensif,C,55,SABm,
119,Pentecôte,Intensif,C,56,SAB,222
119,Pentecôte,Intensif,C,57,SAB,163
119,Pentecôte,Intensif,C,58,EPNm,
119,Pentecôte,Intensif,C,59,SAB,102
119,Pentecôte,Intensif,C,60,SAB,110
119,Pentecôte,Intensif,C,61,EPNm,
119,Pentecôte,Intensif,C,62,SAB,124
119,Pentecôte,Intensif,C,63,SAB,141
119,Pentecôte,Intensif,C,64,SAB,122
119,Pentecôte,Intensif,C,65,SAB,102
119,Pentecôte,Intensif,C,66,EPN,237
119,Pentecôte,Intensif,C,67,SAB,129
119,Pentecôte,Intensif,C,68,SAB,123
119,Pentecôte,Intensif,C,69,SAB,111
119,Pentecôte,Intensif,C,70,SAB,125
119,Pentecôte,Intensif,C,71,SAB,163
119,Pentecôte,Intensif,C,72,SAB,105
119,Pentecôte,Intensif,C,73,EPN,215
119,Pentecôte,Intensif,C,74,SAB,102
119,Pentecôte,Intensif,C,75,SABm,
119,Pentecôte,Intensif,C,76,SABm,
119,Pentecôte,Intensif,C,77,SAB,126
119,Pentecôte,Intensif,C,78,SAB,117
119,Pentecôte,Intensif,C,79,SAB,138
119,Pentecôte,Intensif,C,80,SABm,102
119,Pentecôte,Intensif,C,81,SAB,107
119,Pentecôte,Intensif,C,82,SAB,163
119,Pentecôte,Intensif,C,83,SAB,110
119,Pentecôte,Intensif,C,84,SAB,143
119,Pentecôte,Intensif,C,85,SAB,119
119,Pentecôte,Intensif,C,86,SAB,216
119,Pentecôte,Intensif,C,87,SAB,117
119,Pentecôte,Intensif,C,88,SAB,207
119,Pentecôte,Intensif,C,89,SAB,134
119,Pentecôte,Intensif,C,90,SAB,147
119,Pentecôte,Intensif,C,91,SAB,203
119,Pentecôte,Intensif,C,92,EPNm,
119,Pentecôte,Intensif,C,93,SAB,229
119,Pentecôte,Intensif,C,94,SAB,134
119,Pentecôte,Intensif,C,95,SAB,149
119,Pentecôte,Intensif,C,96,SAB,157
119,Pentecôte,Intensif,C,97,SAB,169
119,Pentecôte,Intensif,C,98,SAB,159
119,Pentecôte,Intensif,C,99,BOPm,
119,Pentecôte,Intensif,C,100,EPN,181
119,Pentecôte,Intensif,C,101,EPN,140
119,Pentecôte,Intensif,C,102,EPN,180
119,Pentecôte,Intensif,C,103,EPB,134
119,Pentecôte,Intensif,C,104,EPB,190
119,Pentecôte,Intensif,C,105,SAB,97
119,Pentecôte,Intensif,C,106,EPNm,
119,Pentecôte,Intensif,C,107,EPN,219
119,Pentecôte,Intensif,C,108,EPN,204
